bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_basement,year_since_1st_renovation,city,statezip,price
0.3333333333333333,0.21875,0.07593014426727412,0.00486223662884927,0.0,0.0,0.0,0.5,0.0,0.8771929824561403,0.23255813953488372,0.9605263157894737,257950.0
0.3333333333333333,0.1875,0.06150341685649203,0.008978371430168223,0.0,0.0,0.0,0.5,0.0,0.956140350877193,0.627906976744186,0.35526315789473684,275000.0
0.3333333333333333,0.21875,0.1419893697798026,0.009258741779839416,0.4,0.0,0.0,1.0,0.14315352697095435,0.20175438596491227,0.813953488372093,0.7105263157894737,750000.0
0.4444444444444444,0.125,0.08200455580865604,0.007602600644572364,0.0,0.0,0.0,0.75,0.0,0.6929824561403508,0.06976744186046512,0.06578947368421052,435000.0
0.3333333333333333,0.28125,0.10478359908883828,0.0008699864006408466,0.6,0.0,0.0,0.5,0.058091286307053944,0.9210526315789473,0.813953488372093,0.6052631578947368,626000.0
0.4444444444444444,0.3125,0.1791951404707669,0.010826393934313233,0.4,0.0,0.0,0.5,0.0,0.7982456140350876,0.11627906976744186,0.11842105263157894,612500.0
0.4444444444444444,0.21875,0.09339407744874714,0.005348460291734198,0.0,0.0,0.0,0.5,0.0975103734439834,0.7807017543859649,0.813953488372093,0.7894736842105263,495000.0
0.3333333333333333,0.3125,0.13059984813971146,0.009497196296503288,0.0,0.0,0.0,0.75,0.15145228215767634,0.763157894736842,0.32558139534883723,0.02631578947368421,285000.0
0.3333333333333333,0.21875,0.15110098709187547,0.006197023044393525,0.0,0.0,0.0,0.75,0.20746887966804978,0.42105263157894735,0.813953488372093,0.8289473684210525,615000.0
0.4444444444444444,0.28125,0.13895216400911162,0.00988468488608208,0.20000000000000007,0.0,0.0,1.0,0.18672199170124482,0.17543859649122806,0.4418604651162791,0.2763157894736842,698000.0
0.5555555555555556,0.3125,0.18602885345482156,0.06229624247843664,0.4,0.0,0.0,0.5,0.0,1.0,0.37209302325581395,0.22368421052631576,675000.0
0.3333333333333333,0.3125,0.16932422171602127,0.0038301756739134484,0.0,0.0,0.0,0.75,0.18672199170124482,0.8684210526315789,0.813953488372093,0.7368421052631579,790000.0
0.4444444444444444,0.21875,0.0903568716780562,0.00750945434900054,0.0,0.0,0.0,0.75,0.0,0.587719298245614,0.4418604651162791,0.2894736842105263,382500.0
0.4444444444444444,0.3125,0.18906605922551253,0.0025214702211293055,0.4,0.0,0.0,0.5,0.13900414937759337,0.9035087719298245,0.9767441860465116,0.5394736842105263,499950.0
0.4444444444444444,0.25,0.11009870918754747,0.004063041412843011,0.20000000000000007,0.0,0.25,0.5,0.03734439834024896,0.9649122807017543,0.813953488372093,0.7105263157894737,650000.0
0.4444444444444444,0.3125,0.18602885345482156,0.007237467165930811,0.4,0.0,0.0,0.5,0.0,1.0,0.8372093023255813,0.881578947368421,625000.0
0.4444444444444444,0.3125,0.24753227031131358,0.03935058402727323,0.20000000000000007,0.0,0.0,0.5,0.27593360995850624,1.0,0.023255813953488372,0.5921052631578947,400000.0
0.3333333333333333,0.3125,0.21791951404707668,0.0302846550792675,0.4,0.0,0.5,0.5,0.0,0.8333333333333333,0.32558139534883723,0.17105263157894735,604000.0
0.2222222222222222,0.125,0.032649962034927864,0.003923321969485274,0.0,0.0,0.0,0.75,0.0,0.38596491228070173,0.813953488372093,0.6578947368421052,440000.0
0.3333333333333333,0.375,0.11237661351556569,0.01800331600812236,0.0,0.0,0.0,0.75,0.15767634854771784,0.8070175438596491,0.4883720930232558,0.3026315789473684,287200.0
0.3333333333333333,0.25,0.12072892938496582,0.011607891354160845,0.0,0.0,0.5,1.0,0.06431535269709543,0.5,0.6046511627906976,0.894736842105263,403000.0
0.3333333333333333,0.3125,0.1533788914198937,0.0055068089942063,0.0,0.0,0.5,0.75,0.1970954356846473,0.956140350877193,0.813953488372093,0.7236842105263157,750000.0
0.3333333333333333,0.28125,0.09187547456340167,0.014509398461223198,0.0,0.0,0.0,0.75,0.0,0.8771929824561403,0.3023255813953488,0.18421052631578946,335000.0
0.4444444444444444,0.25,0.08428246013667426,0.007439594627321672,0.0,0.0,0.0,0.75,0.0,0.6491228070175439,0.7441860465116279,0.43421052631578944,260000.0
0.2222222222222222,0.125,0.03644646924829157,0.005156578922856238,0.0,0.0,0.0,0.75,0.0,0.7280701754385964,0.8372093023255813,0.881578947368421,308500.0
0.3333333333333333,0.3125,0.10630220197418375,0.002083682631941728,0.4,0.0,0.0,0.5,0.0,0.956140350877193,0.813953488372093,0.7236842105263157,439950.0
0.2222222222222222,0.125,0.06378132118451024,0.008161478418003318,0.0,0.0,0.0,0.25,0.0,0.4298245614035088,0.813953488372093,0.6447368421052632,235000.0
0.3333333333333333,0.125,0.05998481397114654,0.007956556567745302,0.0,0.0,0.0,0.5,0.0,0.8508771929824561,0.9767441860465116,0.5789473684210527,315000.0
0.3333333333333333,0.28125,0.12148823082763857,0.03210007637996237,0.4,0.0,0.0,0.75,0.0,0.6754385964912281,0.37209302325581395,0.19736842105263158,437500.0
0.3333333333333333,0.3125,0.1184510250569476,0.009148829151064663,0.4,0.0,0.0,0.5,0.0,0.8421052631578947,0.7441860465116279,0.48684210526315785,407500.0
0.3333333333333333,0.3125,0.06833712984054671,0.0005048529219992921,0.8000000000000002,0.0,0.0,0.5,0.0,0.8859649122807017,0.813953488372093,0.6578947368421052,445700.0
0.4444444444444444,0.3125,0.22323462414578588,0.03945677080422512,0.4,0.0,0.0,0.5,0.0,0.8859649122807017,0.7209302325581395,0.40789473684210525,838000.0
0.4444444444444444,0.34375,0.1776765375854214,0.034127871234561,0.4,0.0,0.0,0.5,0.0,0.8771929824561403,0.37209302325581395,0.19736842105263158,630000.0
0.3333333333333333,0.21875,0.19286256643887623,0.03219322267553419,0.20000000000000007,0.0,0.0,0.5,0.0,1.0,0.7674418604651163,0.5657894736842105,550000.0
0.3333333333333333,0.25,0.1776765375854214,0.0035973099349838854,0.20000000000000007,0.0,0.0,0.75,0.17219917012448133,0.2543859649122807,0.813953488372093,0.7105263157894737,805000.0
0.3333333333333333,0.21875,0.10858010630220197,0.020925315300210513,0.0,0.0,0.0,0.5,0.0,0.8508771929824561,0.16279069767441862,0.13157894736842105,284000.0
0.5555555555555556,0.3125,0.13971146545178437,0.00839900147171147,0.0,0.0,0.0,0.5,0.15560165975103735,0.6666666666666666,0.11627906976744186,0.11842105263157894,470000.0
0.4444444444444444,0.1875,0.11769172361427488,0.008720356191434268,0.0,0.0,0.0,0.75,0.1763485477178423,0.6929824561403508,0.06976744186046512,0.06578947368421052,430000.0
0.4444444444444444,0.21875,0.13819286256643887,0.11625961735501779,0.0,0.0,0.5,0.5,0.0,0.8508771929824561,0.023255813953488372,0.5921052631578947,491500.0
0.5555555555555556,0.40625,0.2498101746393318,0.010578624788092178,0.4,0.0,0.5,0.5,0.0,0.9298245614035088,0.8837209302325582,0.5,785000.0
0.3333333333333333,0.40625,0.0721336370539104,0.0006417779764898751,0.4,0.0,0.0,0.5,0.058091286307053944,0.9473684210526315,0.813953488372093,0.9736842105263157,385000.0
0.2222222222222222,0.3125,0.09567198177676539,0.0006799679576743234,0.4,0.0,0.0,0.5,0.07261410788381742,0.956140350877193,0.813953488372093,0.6447368421052632,295000.0
0.4444444444444444,0.3125,0.22323462414578588,0.005460235846420388,0.4,0.0,0.0,0.5,0.0,0.10526315789473684,0.8837209302325582,0.5,555000.0
0.3333333333333333,0.3125,0.17539863325740318,0.0045650999459751485,0.4,0.0,0.0,0.5,0.0,0.20175438596491227,0.627906976744186,0.35526315789473684,459990.0
0.4444444444444444,0.40625,0.1791951404707669,0.04971776672441737,0.0,0.0,0.0,0.5,0.24273858921161826,0.9385964912280701,0.7441860465116279,0.48684210526315785,625000.0
0.3333333333333333,0.3125,0.16476841305998483,0.004109614560628924,0.4,0.0,0.0,0.5,0.0,0.9298245614035088,0.41860465116279066,0.3421052631578947,300000.0
0.4444444444444444,0.34375,0.19362186788154898,0.005558039456770804,0.4,0.0,0.0,0.5,0.0,0.10526315789473684,0.7441860465116279,0.48684210526315785,625000.0
0.2222222222222222,0.125,0.040242976461655276,0.004063041412843011,0.0,0.0,0.0,0.5,0.0,0.38596491228070173,0.813953488372093,0.7368421052631579,553000.0
0.3333333333333333,0.3125,0.09719058466211086,0.012496507013916058,0.0,0.0,0.0,0.75,0.10788381742738588,0.7543859649122806,0.37209302325581395,0.19736842105263158,379880.0
0.3333333333333333,0.125,0.048595292331055424,0.008669125728869763,0.0,0.0,0.0,0.75,0.0,0.6403508771929824,0.8837209302325582,0.5,310000.0
0.2222222222222222,0.3125,0.17539863325740318,0.006291100802921067,0.0,0.0,0.0,0.5,0.0,0.9035087719298245,0.7209302325581395,0.42105263157894735,775000.0
0.3333333333333333,0.3125,0.13895216400911162,0.006251979358780901,0.0,0.0,0.0,1.0,0.13070539419087138,0.7719298245614035,0.7441860465116279,0.47368421052631576,365000.0
0.4444444444444444,0.3125,0.16400911161731208,0.008657948173401145,0.4,0.0,0.5,0.5,0.10788381742738588,0.956140350877193,0.023255813953488372,0.5921052631578947,331950.0
0.3333333333333333,0.3125,0.18830675778283978,0.006047057508522886,0.4,0.0,0.0,0.5,0.17842323651452283,0.7017543859649122,0.813953488372093,0.7763157894736842,783500.0
0.4444444444444444,0.25,0.14502657555049356,0.005003818998118445,0.0,0.0,0.0,0.5,0.23651452282157676,0.9210526315789473,0.813953488372093,0.7763157894736842,628000.0
0.3333333333333333,0.3125,0.11617312072892938,0.007550438719052143,0.4,0.0,0.0,0.5,0.0,0.8771929824561403,0.7674418604651163,0.5526315789473684,560000.0
0.3333333333333333,0.125,0.07289293849658315,0.07203375621751523,0.0,0.0,0.0,0.5,0.0,0.47368421052631576,0.4418604651162791,0.2763157894736842,900000.0
0.2222222222222222,0.375,0.06833712984054671,0.000500195607220701,0.4,0.0,0.0,0.5,0.03319502074688797,0.8771929824561403,0.813953488372093,0.6184210526315789,531000.0
0.4444444444444444,0.375,0.1366742596810934,0.0031315784571247602,0.4,0.0,0.0,0.75,0.11618257261410789,0.9736842105263157,0.813953488372093,0.6973684210526315,831000.0
0.4444444444444444,0.3125,0.1791951404707669,0.008982097281991097,0.4,0.0,0.5,0.5,0.0,0.8421052631578947,0.7674418604651163,0.5526315789473684,780000.0
0.4444444444444444,0.3125,0.13287775246772968,0.008908511708489355,0.0,0.0,0.0,0.75,0.10373443983402489,0.8859649122807017,0.06976744186046512,0.05263157894736842,755000.0
0.3333333333333333,0.3125,0.1609719058466211,0.0034510702509361205,0.4,0.0,0.0,0.5,0.0,0.9035087719298245,0.37209302325581395,0.22368421052631576,705380.0
0.4444444444444444,0.28125,0.12300683371298404,0.006589168948750908,0.0,0.0,0.0,0.5,0.16182572614107885,0.9912280701754386,0.37209302325581395,0.19736842105263158,627000.0
0.4444444444444444,0.375,0.25208807896735,0.008619758192216696,0.4,0.0,0.0,0.5,0.0,0.9298245614035088,0.7674418604651163,0.5657894736842105,865000.0
0.2222222222222222,0.125,0.16476841305998483,0.005925967324279514,0.0,0.0,0.0,1.0,0.25311203319502074,0.3684210526315789,0.813953488372093,0.75,580000.0
0.3333333333333333,0.28125,0.10858010630220197,0.033594142960934444,0.0,0.0,0.0,0.75,0.0912863070539419,0.8771929824561403,0.37209302325581395,0.19736842105263158,410000.0
0.4444444444444444,0.375,0.14958238420653,0.005970677546153989,0.0,0.0,0.0,0.75,0.20746887966804978,0.6929824561403508,0.4418604651162791,0.2894736842105263,485000.0
0.2222222222222222,0.21875,0.13211845102505695,0.008272322509733789,0.0,0.0,0.0,0.25,0.0,0.42105263157894735,0.8372093023255813,0.881578947368421,400000.0
0.2222222222222222,0.125,0.05846621108580107,0.004435626595130311,0.0,0.0,0.0,1.0,0.0,0.07017543859649122,0.813953488372093,0.6973684210526315,549000.0
0.3333333333333333,0.21875,0.08428246013667426,0.0014409731924961346,0.6,0.0,0.0,0.5,0.0,0.9210526315789473,0.4418604651162791,0.2763157894736842,620000.0
0.2222222222222222,0.375,0.07896735003796507,0.0005607406993423873,0.4,0.0,0.0,0.5,0.05601659751037344,0.9298245614035088,0.813953488372093,0.8289473684210525,405000.0
0.2222222222222222,0.125,0.06302201974183752,0.006916112446208014,0.0,0.0,0.0,0.75,0.0,0.631578947368421,0.23255813953488372,0.9605263157894737,232000.0
0.5555555555555556,0.3125,0.21336370539104024,0.01226550420089793,0.4,0.0,0.0,0.75,0.0,0.7894736842105263,0.4418604651162791,0.2763157894736842,800866.0
0.3333333333333333,0.1875,0.13591495823842065,0.007788893235716015,0.0,0.0,0.5,0.75,0.15767634854771784,0.7456140350877193,0.813953488372093,0.9210526315789473,650000.0
0.6666666666666666,0.21875,0.19362186788154898,0.004063041412843011,0.6,0.0,0.0,0.75,0.029045643153526972,0.07017543859649122,0.813953488372093,0.7763157894736842,823000.0
0.3333333333333333,0.25,0.15034168564920272,0.004715065481845786,0.20000000000000007,0.0,0.0,0.75,0.11203319502074688,0.7807017543859649,0.813953488372093,0.6973684210526315,770000.0
0.3333333333333333,0.21875,0.0903568716780562,0.004547402149816502,0.0,0.0,0.0,0.75,0.16182572614107885,0.38596491228070173,0.813953488372093,0.9736842105263157,524000.0
0.5555555555555556,0.34375,0.17995444191343965,0.007254233499133739,0.0,0.0,0.0,0.75,0.2842323651452282,0.8859649122807017,0.06976744186046512,0.06578947368421052,541125.0
0.3333333333333333,0.3125,0.09946848899012908,0.001268652545688258,0.8000000000000002,0.0,0.0,0.5,0.0,0.8596491228070176,0.813953488372093,0.631578947368421,670000.0
0.5555555555555556,0.3125,0.20652999240698558,0.011281879319659458,0.0,0.0,0.0,0.5,0.27800829875518673,0.8508771929824561,0.32558139534883723,0.17105263157894735,384900.0
0.3333333333333333,0.28125,0.07896735003796507,0.0006464352912684663,0.8000000000000002,0.0,0.0,0.5,0.0,0.9210526315789473,0.813953488372093,0.6184210526315789,406100.0
0.5555555555555556,0.4375,0.27638572513287774,0.007332476387414073,0.4,0.0,0.25,1.0,0.24066390041493776,0.6228070175438596,0.813953488372093,0.631578947368421,1395000.0
0.4444444444444444,0.3125,0.21336370539104024,0.01980849121630433,0.4,0.0,0.75,0.5,0.0,0.8771929824561403,0.7441860465116279,0.48684210526315785,736500.0
0.3333333333333333,0.28125,0.12452543659832954,0.0049945043685612625,0.0,0.0,0.0,0.5,0.14107883817427386,0.6578947368421052,0.7209302325581395,0.40789473684210525,570000.0
0.3333333333333333,0.21875,0.07289293849658315,0.006391698802138639,0.0,0.0,0.0,0.5,0.0,0.9122807017543859,0.06976744186046512,0.039473684210526314,787000.0
0.4444444444444444,0.3125,0.15186028853454822,0.005460235846420388,0.4,0.0,0.0,0.5,0.0,0.9298245614035088,0.023255813953488372,0.5921052631578947,328000.0
0.5555555555555556,0.25,0.11161731207289294,0.008012444345088396,0.0,0.0,0.0,0.75,0.06224066390041494,0.5087719298245614,0.813953488372093,0.8157894736842105,435000.0
0.4444444444444444,0.3125,0.19286256643887623,0.005440675124350304,0.4,0.0,0.0,0.5,0.0,0.9298245614035088,0.8837209302325582,0.5,499000.0
0.4444444444444444,0.125,0.12908124525436598,0.006409396598297285,0.0,0.0,0.0,0.5,0.1887966804979253,0.9473684210526315,0.06976744186046512,0.09210526315789473,501000.0
0.4444444444444444,0.3125,0.3014426727410782,0.13127293727528455,0.6,0.0,0.0,0.5,0.0,0.8070175438596491,0.7209302325581395,0.42105263157894735,1090000.0
0.2222222222222222,0.125,0.035687167805618834,0.004538087520259319,0.0,0.0,0.0,0.5,0.0,0.9210526315789473,0.813953488372093,0.8289473684210525,400000.0
0.4444444444444444,0.1875,0.06605922551252846,0.008347771009146967,0.0,0.0,0.0,0.5,0.0,0.6228070175438596,0.32558139534883723,0.17105263157894735,220000.0
0.4444444444444444,0.125,0.0774487471526196,0.00335512956649714,0.0,0.0,0.0,0.5,0.07053941908713693,0.9736842105263157,0.813953488372093,0.6184210526315789,657100.0
0.4444444444444444,0.34375,0.14730447987851178,0.004063041412843011,0.4,0.0,0.0,0.5,0.0,0.9298245614035088,0.4883720930232558,0.3026315789473684,309950.0
0.3333333333333333,0.25,0.051632498101746395,0.008787421524245982,0.0,0.0,0.0,0.5,0.0,0.7543859649122806,0.2558139534883721,0.14473684210526316,300000.0
0.5555555555555556,0.21875,0.16552771450265755,0.06635369511354533,0.0,0.0,0.0,1.0,0.15352697095435686,0.5263157894736842,0.37209302325581395,0.19736842105263158,525888.0
0.4444444444444444,0.21875,0.12452543659832954,0.0027589932748374596,0.20000000000000007,0.0,0.0,0.5,0.0,0.017543859649122806,0.813953488372093,0.763157894736842,740000.0
0.5555555555555556,0.125,0.056947608200455586,0.0078093854207418175,0.20000000000000007,0.0,0.0,0.75,0.0,0.5438596491228069,0.4418604651162791,0.2894736842105263,340000.0
0.3333333333333333,0.3125,0.14123006833712984,0.0031315784571247602,0.4,0.0,0.0,0.5,0.0,0.9210526315789473,0.813953488372093,0.8421052631578947,398750.0
0.2222222222222222,0.125,0.033409263477600606,0.006073138471282997,0.0,0.0,0.0,1.0,0.0,0.38596491228070173,0.13953488372093023,0.9078947368421052,206000.0
0.5555555555555556,0.34375,0.214123006833713,0.015166079845004565,0.0,0.0,0.75,0.5,0.3112033195020747,0.6666666666666666,0.06976744186046512,0.06578947368421052,1030000.0
0.3333333333333333,0.21875,0.09870918754745633,0.03632798673596751,0.0,0.0,0.0,0.75,0.0,0.8070175438596491,0.7674418604651163,0.5657894736842105,600000.0
0.4444444444444444,0.21875,0.12148823082763857,0.008151232325490415,0.0,0.0,0.0,1.0,0.17219917012448133,0.5263157894736842,0.8372093023255813,0.8157894736842105,379950.0
0.3333333333333333,0.125,0.08200455580865604,0.0049945043685612625,0.0,0.0,0.0,0.75,0.0,0.7280701754385964,0.813953488372093,0.75,287000.0
0.7777777777777777,1.0,1.0,0.28606531418245496,0.8000000000000002,0.0,1.0,0.5,0.8568464730290456,0.8684210526315789,0.7209302325581395,0.42105263157894735,2280000.0
0.3333333333333333,0.3125,0.11465451784358391,0.006706533281171408,0.4,0.0,0.0,0.5,0.0,0.8245614035087718,0.7441860465116279,0.43421052631578944,309950.0
0.3333333333333333,0.21875,0.11465451784358391,0.005329831032619832,0.0,0.0,0.0,0.75,0.17427385892116182,0.39473684210526316,0.813953488372093,0.7105263157894737,600000.0
0.3333333333333333,0.25,0.07896735003796507,0.005022448257232809,0.20000000000000007,0.0,0.0,0.75,0.0,0.2631578947368421,0.813953488372093,0.6184210526315789,418000.0
0.4444444444444444,0.25,0.08428246013667426,0.0029862702360327134,0.20000000000000007,0.0,0.0,1.0,0.0,0.6140350877192982,0.813953488372093,0.8157894736842105,449250.0
0.2222222222222222,0.125,0.05846621108580107,0.0042959071517725735,0.20000000000000007,0.0,0.0,0.75,0.0,0.7456140350877193,0.813953488372093,0.8157894736842105,329950.0
0.3333333333333333,0.21875,0.11769172361427488,0.008073920900165801,0.0,0.0,0.0,0.5,0.1908713692946058,0.7368421052631579,0.023255813953488372,0.0,245000.0
0.4444444444444444,0.3125,0.19286256643887623,0.005309338847594031,0.4,0.0,0.0,0.5,0.0,0.9473684210526315,0.7441860465116279,0.48684210526315785,549000.0
0.3333333333333333,0.3125,0.21791951404707668,0.0067242310773300545,0.4,0.0,0.0,0.5,0.0,0.8245614035087718,0.7674418604651163,0.5657894736842105,800000.0
0.3333333333333333,0.25,0.08959757023538345,0.013414929488254254,0.0,0.0,0.0,0.75,0.0,0.631578947368421,0.7441860465116279,0.48684210526315785,249950.0
0.5555555555555556,0.25,0.1275626423690205,0.008906648782577917,0.0,0.0,0.0,0.5,0.12863070539419086,0.8859649122807017,0.23255813953488372,0.9605263157894737,210000.0
0.2222222222222222,0.3125,0.1404707668944571,0.0031315784571247602,0.4,0.0,0.0,0.5,0.0,0.8771929824561403,0.813953488372093,0.6973684210526315,1425000.0
0.2222222222222222,0.125,0.10630220197418375,0.0074535665716574445,0.20000000000000007,0.0,0.0,0.5,0.051867219917012444,0.8596491228070176,0.813953488372093,0.7368421052631579,585000.0
0.4444444444444444,0.21875,0.14654517843583903,0.010303843216155295,0.0,0.0,0.0,0.75,0.07053941908713693,0.6754385964912281,0.7209302325581395,0.40789473684210525,615000.0
0.3333333333333333,0.25,0.10858010630220197,0.004063041412843011,0.0,0.0,0.0,0.75,0.14937759336099585,0.7192982456140351,0.813953488372093,0.7105263157894737,618500.0
0.4444444444444444,0.21875,0.12452543659832954,0.007985431919372567,0.0,0.0,0.0,0.5,0.11203319502074688,0.9122807017543859,0.4418604651162791,0.2894736842105263,487585.0
0.3333333333333333,0.3125,0.10782080485952922,0.0019206766146910336,0.4,0.0,0.0,0.5,0.0,0.9649122807017543,0.37209302325581395,0.19736842105263158,509900.0
0.4444444444444444,0.3125,0.1571753986332574,0.005600886752733843,0.4,0.0,0.0,0.5,0.0,1.0,0.813953488372093,0.7368421052631579,631625.0
0.3333333333333333,0.3125,0.11921032649962035,0.00239665418506306,0.4,0.0,0.0,0.5,0.0,0.956140350877193,0.37209302325581395,0.19736842105263158,555000.0
0.2222222222222222,0.1875,0.05998481397114654,0.0007451703645746008,0.4,0.0,0.0,0.5,0.0,0.8859649122807017,0.813953488372093,0.8421052631578947,340000.0
0.4444444444444444,0.3125,0.23006833712984054,0.008433465601073047,0.4,0.0,0.0,0.5,0.0,0.9385964912280701,0.7209302325581395,0.40789473684210525,830000.0
0.4444444444444444,0.53125,0.30751708428246016,0.0047616386296316995,0.4,0.0,0.0,0.5,0.2095435684647303,0.9298245614035088,0.37209302325581395,0.19736842105263158,890000.0
0.3333333333333333,0.375,0.09119210326499622,0.0012844874159354683,0.8000000000000002,0.0,0.0,0.5,0.0,0.9473684210526315,0.813953488372093,0.7894736842105263,366750.0
0.3333333333333333,0.28125,0.09491268033409264,0.00033532666405857044,0.6,0.0,0.0,0.5,0.016597510373443983,0.9649122807017543,0.37209302325581395,0.22368421052631576,415000.0
0.3333333333333333,0.3125,0.07881548974943053,0.0003269434974571061,0.8000000000000002,0.0,0.0,0.5,0.0,0.9210526315789473,0.813953488372093,0.7105263157894737,416286.0
0.3333333333333333,0.3125,0.20273348519362186,0.003629911138434024,0.4,0.0,0.0,0.5,0.0,0.9385964912280701,0.7441860465116279,0.4473684210526315,478000.0
0.5555555555555556,0.4375,0.3128321943811693,0.0049945043685612625,0.4,0.0,0.0,0.5,0.2676348547717842,0.9298245614035088,0.37209302325581395,0.19736842105263158,890000.0
0.2222222222222222,0.3125,0.09263477600607442,0.0007339928091059818,0.4,0.0,0.0,0.5,0.0,1.0,0.37209302325581395,0.22368421052631576,419190.0
0.4444444444444444,0.3125,0.15793470007593013,0.003361649807187168,0.4,0.0,0.0,0.5,0.0,0.20175438596491227,0.7209302325581395,0.40789473684210525,712198.0
0.4444444444444444,0.25,0.08124525436598329,0.006559362134167924,0.0,0.0,0.0,0.5,0.04979253112033195,0.6228070175438596,0.4418604651162791,0.2894736842105263,397000.0
0.2222222222222222,0.25,0.0554290053151101,0.002200115501406509,0.20000000000000007,0.0,0.0,0.5,0.0,0.9210526315789473,0.813953488372093,0.7368421052631579,450000.0
0.3333333333333333,0.125,0.07441154138192863,0.006615249911511019,0.0,0.0,0.0,0.75,0.1016597510373444,0.7719298245614035,0.813953488372093,0.7894736842105263,353000.0
0.4444444444444444,0.3125,0.1351556567957479,0.03478362115538665,0.4,0.0,0.0,0.5,0.0,0.7456140350877193,0.7209302325581395,0.40789473684210525,609000.0
0.3333333333333333,0.21875,0.08504176157934701,0.007198345721790644,0.0,0.0,0.0,0.75,0.0995850622406639,0.6578947368421052,0.20930232558139533,0.3421052631578947,234000.0
0.3333333333333333,0.25,0.12376613515565679,0.005925967324279514,0.4,0.0,0.0,0.5,0.0,0.7543859649122806,0.813953488372093,0.8289473684210525,561000.0
0.2222222222222222,0.125,0.05011389521640091,0.00350416363941206,0.0,0.0,0.0,0.5,0.0,0.9736842105263157,0.813953488372093,0.7368421052631579,469000.0
0.2222222222222222,0.125,0.026575550493545937,0.0056344194191397,0.0,0.0,0.0,0.5,0.0,0.8684210526315789,0.813953488372093,0.7368421052631579,329350.0
0.5555555555555556,0.25,0.12528473804100226,0.004063041412843011,0.20000000000000007,0.0,0.0,0.75,0.0,0.3333333333333333,0.813953488372093,0.7368421052631579,488000.0
0.3333333333333333,0.21875,0.09187547456340167,0.0069980811863112205,0.0,0.0,0.25,0.75,0.0995850622406639,0.5438596491228069,0.23255813953488372,0.9605263157894737,279900.0
