,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country,last_modification,have_basement
15,0.3333333333333333,0.1875,0.06302201974183752,0.008459546563833157,0.0,0.0,0.0,0.75,0.09181415929203537,0.0,0.5701754385964932,0.0,0.17860300618921307,0.41860465116279066,0.3421052631578947,0.0,0.5701754385964932,false
16,0.3333333333333333,0.1875,0.09111617312072892,0.005646528437564038,0.0,0.0,0.0,0.75,0.1327433628318584,0.0,0.49122807017543835,0.0,0.23430592396109637,0.06976744186046512,0.07894736842105263,0.0,0.49122807017543835,false
17,0.4444444444444444,0.375,0.20804859529233105,0.006141135267050429,0.4,0.0,0.0,0.5,0.3030973451327434,0.0,0.850877192982459,0.0,0.06100795755968169,0.023255813953488372,0.5921052631578947,0.0,0.850877192982459,false
18,0.3333333333333333,0.21875,0.07593014426727412,0.00486223662884927,0.0,0.0,0.0,0.5,0.11061946902654865,0.0,0.7631578947368425,0.9930486593843098,0.2535366931918656,0.23255813953488372,0.9605263157894737,0.0,0.8771929824561404,false
19,0.3333333333333333,0.1875,0.06150341685649203,0.008978371430168223,0.0,0.0,0.0,0.5,0.08960176991150443,0.0,0.7280701754385994,0.9975173783515392,0.11671087533156498,0.627906976744186,0.35526315789473684,0.0,0.9561403508771953,false
20,0.3333333333333333,0.21875,0.1419893697798026,0.009258741779839416,0.4,0.0,0.0,1.0,0.13053097345132741,0.14315352697095435,0.20175438596491446,0.0,0.6016799292661361,0.813953488372093,0.7105263157894737,0.0,0.20175438596491446,true
21,0.4444444444444444,0.125,0.08200455580865604,0.007602600644572364,0.0,0.0,0.0,0.75,0.11946902654867256,0.0,0.4736842105263186,0.9826216484607746,0.6748452696728559,0.06976744186046512,0.06578947368421052,0.0,0.6929824561403528,false
22,0.3333333333333333,0.28125,0.10478359908883828,0.0008699864006408466,0.6,0.0,0.0,0.5,0.12168141592920353,0.058091286307053944,0.9210526315789487,0.0,0.5866489832007074,0.813953488372093,0.6052631578947368,0.0,0.9210526315789487,true
23,0.4444444444444444,0.3125,0.1791951404707669,0.010826393934313233,0.4,0.0,0.0,0.5,0.2610619469026549,0.0,0.7982456140350891,0.0,0.015694076038903625,0.11627906976744186,0.11842105263157894,0.0,0.7982456140350891,false
24,0.4444444444444444,0.21875,0.09339407744874714,0.005348460291734198,0.0,0.0,0.0,0.5,0.08407079646017698,0.0975103734439834,0.5175438596491233,0.9875868917576961,0.3729000884173298,0.813953488372093,0.7894736842105263,0.0,0.7807017543859658,true
25,0.3333333333333333,0.3125,0.13059984813971146,0.009497196296503288,0.0,0.0,0.0,0.75,0.10951327433628319,0.15145228215767634,0.7631578947368425,0.0,0.5347038019451812,0.32558139534883723,0.02631578947368421,0.0,0.7631578947368425,true
26,0.3333333333333333,0.21875,0.15110098709187547,0.006197023044393525,0.0,0.0,0.0,0.75,0.10951327433628319,0.20746887966804978,0.4210526315789487,0.0,0.9356763925729442,0.813953488372093,0.8289473684210525,0.0,0.4210526315789487,true
27,0.4444444444444444,0.28125,0.13895216400911162,0.00988468488608208,0.20000000000000007,0.0,0.0,1.0,0.10287610619469026,0.18672199170124482,0.1754385964912295,0.0,0.023430592396109635,0.4418604651162791,0.2763157894736842,0.0,0.1754385964912295,true
28,0.5555555555555556,0.3125,0.18602885345482156,0.06229624247843664,0.4,0.0,0.0,0.5,0.27101769911504425,0.0,0.6929824561403528,1.0,0.44672855879752427,0.37209302325581395,0.22368421052631576,0.0,1.0,false
29,0.3333333333333333,0.3125,0.16932422171602127,0.0038301756739134484,0.0,0.0,0.0,0.75,0.1471238938053097,0.18672199170124482,0.44736842105263364,0.9925521350546177,0.6173740053050397,0.813953488372093,0.7368421052631579,0.0,0.8684210526315788,true
30,0.4444444444444444,0.21875,0.0903568716780562,0.00750945434900054,0.0,0.0,0.0,0.75,0.1316371681415929,0.0,0.5877192982456165,0.0,0.18125552608311227,0.4418604651162791,0.2894736842105263,0.0,0.5877192982456165,false
31,0.4444444444444444,0.3125,0.18906605922551253,0.0025214702211293055,0.4,0.0,0.0,0.5,0.20132743362831856,0.13900414937759337,0.912280701754387,0.9945382323733862,0.3698054818744474,0.9767441860465116,0.5394736842105263,0.0,0.9035087719298254,true
32,0.4444444444444444,0.25,0.11009870918754747,0.004063041412843011,0.20000000000000007,0.0,0.25,0.5,0.1404867256637168,0.03734439834024896,0.3947368421052637,0.9980139026812314,0.866710875331565,0.813953488372093,0.7105263157894737,0.0,0.9649122807017569,true
33,0.4444444444444444,0.3125,0.18602885345482156,0.007237467165930811,0.4,0.0,0.0,0.5,0.27101769911504425,0.0,1.0,0.0,0.28625110521662245,0.8372093023255813,0.881578947368421,0.0,1.0,false
34,0.4444444444444444,0.3125,0.24753227031131358,0.03935058402727323,0.20000000000000007,0.0,0.0,0.5,0.21349557522123894,0.27593360995850624,0.6929824561403528,1.0,0.7751989389920424,0.023255813953488372,0.5921052631578947,0.0,1.0,true
35,0.3333333333333333,0.3125,0.21791951404707668,0.0302846550792675,0.4,0.0,0.5,0.5,0.3174778761061947,0.0,0.8333333333333357,0.0,0.5789124668435013,0.32558139534883723,0.17105263157894735,0.0,0.8333333333333357,false
36,0.2222222222222222,0.125,0.032649962034927864,0.003923321969485274,0.0,0.0,0.0,0.75,0.04756637168141593,0.0,0.38596491228070207,0.0,0.7519893899204244,0.813953488372093,0.6578947368421052,0.0,0.38596491228070207,false
37,0.3333333333333333,0.375,0.11237661351556569,0.01800331600812236,0.0,0.0,0.0,0.75,0.07964601769911503,0.15767634854771784,0.8070175438596507,0.0,0.4319186560565871,0.4883720930232558,0.3026315789473684,0.0,0.8070175438596507,true
38,0.3333333333333333,0.25,0.12072892938496582,0.011607891354160845,0.0,0.0,0.5,1.0,0.1415929203539823,0.06431535269709543,0.5,0.0,0.30923961096374886,0.6046511627906976,0.894736842105263,0.0,0.5,true
39,0.3333333333333333,0.3125,0.1533788914198937,0.0055068089942063,0.0,0.0,0.5,0.75,0.11836283185840707,0.1970954356846473,0.48245614035088025,0.9975173783515392,0.6489832007073386,0.813953488372093,0.7236842105263157,0.0,0.9561403508771953,true
40,0.3333333333333333,0.28125,0.09187547456340167,0.014509398461223198,0.0,0.0,0.0,0.75,0.13384955752212388,0.0,0.6842105263157912,0.9930486593843098,0.7274535809018567,0.3023255813953488,0.18421052631578946,0.0,0.8771929824561404,false
41,0.4444444444444444,0.25,0.08428246013667426,0.007439594627321672,0.0,0.0,0.0,0.75,0.12278761061946902,0.0,0.6491228070175445,0.0,0.37223695844385496,0.7441860465116279,0.43421052631578944,0.0,0.6491228070175445,false
42,0.2222222222222222,0.125,0.03644646924829157,0.005156578922856238,0.0,0.0,0.0,0.75,0.053097345132743355,0.0,0.438596491228072,0.9846077457795431,0.09725906277630415,0.8372093023255813,0.881578947368421,0.0,0.7280701754385994,false
43,0.3333333333333333,0.3125,0.10630220197418375,0.002083682631941728,0.4,0.0,0.0,0.5,0.15486725663716813,0.0,0.7894736842105274,0.9975173783515392,0.7272325375773652,0.813953488372093,0.7236842105263157,0.0,0.9561403508771953,false
44,0.2222222222222222,0.125,0.06378132118451024,0.008161478418003318,0.0,0.0,0.0,0.25,0.09292035398230086,0.0,0.42982456140351033,0.0,0.8885941644562334,0.813953488372093,0.6447368421052632,0.0,0.42982456140351033,false
45,0.3333333333333333,0.125,0.05998481397114654,0.007956556567745302,0.0,0.0,0.0,0.5,0.08738938053097345,0.0,0.5964912280701782,0.9915590863952334,0.24336870026525198,0.9767441860465116,0.5789473684210527,0.0,0.850877192982459,false
46,0.3333333333333333,0.28125,0.12148823082763857,0.03210007637996237,0.4,0.0,0.0,0.75,0.17699115044247787,0.0,0.6754385964912295,0.0,0.5026525198938991,0.37209302325581395,0.19736842105263158,0.0,0.6754385964912295,false
47,0.3333333333333333,0.3125,0.1184510250569476,0.009148829151064663,0.4,0.0,0.0,0.5,0.17256637168141592,0.0,0.8421052631578974,0.0,0.7133068081343943,0.7441860465116279,0.48684210526315785,0.0,0.8421052631578974,false
48,0.3333333333333333,0.3125,0.06833712984054671,0.0005048529219992921,0.8000000000000002,0.0,0.0,0.5,0.0995575221238938,0.0,0.8859649122807021,0.0,0.509946949602122,0.813953488372093,0.6578947368421052,0.0,0.8859649122807021,false
49,0.4444444444444444,0.3125,0.22323462414578588,0.03945677080422512,0.4,0.0,0.0,0.5,0.3252212389380531,0.0,0.8859649122807021,0.0,0.24115826702033596,0.7209302325581395,0.40789473684210525,0.0,0.8859649122807021,false
50,0.4444444444444444,0.34375,0.1776765375854214,0.034127871234561,0.4,0.0,0.0,0.5,0.2588495575221239,0.0,0.8771929824561404,0.0,0.5114942528735632,0.37209302325581395,0.19736842105263158,0.0,0.8771929824561404,false
51,0.3333333333333333,0.21875,0.19286256643887623,0.03219322267553419,0.20000000000000007,0.0,0.0,0.5,0.2809734513274336,0.0,0.6929824561403528,1.0,0.6755083996463307,0.7674418604651163,0.5657894736842105,0.0,1.0,false
52,0.3333333333333333,0.25,0.1776765375854214,0.0035973099349838854,0.20000000000000007,0.0,0.0,0.75,0.16703539823008848,0.17219917012448133,0.2543859649122808,0.0,0.8247126436781609,0.813953488372093,0.7105263157894737,0.0,0.2543859649122808,true
53,0.3333333333333333,0.21875,0.10858010630220197,0.020925315300210513,0.0,0.0,0.0,0.5,0.1581858407079646,0.0,0.5964912280701782,0.9915590863952334,0.6041114058355437,0.16279069767441862,0.13157894736842105,0.0,0.850877192982459,false
54,0.5555555555555556,0.3125,0.13971146545178437,0.00839900147171147,0.0,0.0,0.0,0.5,0.12057522123893805,0.15560165975103735,0.6666666666666679,0.0,0.35455349248452694,0.11627906976744186,0.11842105263157894,0.0,0.6666666666666679,true
55,0.4444444444444444,0.1875,0.11769172361427488,0.008720356191434268,0.0,0.0,0.0,0.75,0.07743362831858408,0.1763485477178423,0.4736842105263186,0.9826216484607746,0.6883289124668435,0.06976744186046512,0.06578947368421052,0.0,0.6929824561403528,true
56,0.4444444444444444,0.21875,0.13819286256643887,0.11625961735501779,0.0,0.0,0.5,0.5,0.20132743362831856,0.0,0.5964912280701782,0.9915590863952334,0.654288240495137,0.023255813953488372,0.5921052631578947,0.0,0.850877192982459,false
57,0.5555555555555556,0.40625,0.2498101746393318,0.010578624788092178,0.4,0.0,0.5,0.5,0.36393805309734517,0.0,0.9298245614035103,0.0,0.8810786914235189,0.8837209302325582,0.5,0.0,0.9298245614035103,false
58,0.3333333333333333,0.40625,0.0721336370539104,0.0006417779764898751,0.4,0.0,0.0,0.5,0.07411504424778761,0.058091286307053944,0.9473684210526336,0.0,0.623342175066313,0.813953488372093,0.9736842105263157,0.0,0.9473684210526336,true
59,0.2222222222222222,0.3125,0.09567198177676539,0.0006799679576743234,0.4,0.0,0.0,0.5,0.10066371681415928,0.07261410788381742,0.9561403508771953,0.0,0.8103448275862069,0.813953488372093,0.6447368421052632,0.0,0.9561403508771953,true
60,0.4444444444444444,0.3125,0.22323462414578588,0.005460235846420388,0.4,0.0,0.0,0.5,0.3252212389380531,0.0,0.9824561403508802,0.9493545183714002,0.6396993810786914,0.8837209302325582,0.5,0.0,0.10526315789473983,false
61,0.3333333333333333,0.3125,0.17539863325740318,0.0045650999459751485,0.4,0.0,0.0,0.5,0.25553097345132747,0.0,0.9912280701754383,0.9548162859980138,0.17108753315649866,0.627906976744186,0.35526315789473684,0.0,0.20175438596491446,false
62,0.4444444444444444,0.40625,0.1791951404707669,0.04971776672441737,0.0,0.0,0.0,0.5,0.1316371681415929,0.24273858921161826,0.938596491228072,0.0,0.9951370468611848,0.7441860465116279,0.48684210526315785,0.0,0.938596491228072,true
63,0.3333333333333333,0.3125,0.16476841305998483,0.004109614560628924,0.4,0.0,0.0,0.5,0.2400442477876106,0.0,0.9298245614035103,0.0,0.5607869142351901,0.41860465116279066,0.3421052631578947,0.0,0.9298245614035103,false
64,0.4444444444444444,0.34375,0.19362186788154898,0.005558039456770804,0.4,0.0,0.0,0.5,0.28207964601769914,0.0,0.9824561403508802,0.9493545183714002,0.7990716180371352,0.7441860465116279,0.48684210526315785,0.0,0.10526315789473983,false
65,0.2222222222222222,0.125,0.040242976461655276,0.004063041412843011,0.0,0.0,0.0,0.5,0.0586283185840708,0.0,0.38596491228070207,0.0,0.9140141467727674,0.813953488372093,0.7368421052631579,0.0,0.38596491228070207,false
66,0.3333333333333333,0.3125,0.09719058466211086,0.012496507013916058,0.0,0.0,0.0,0.75,0.08407079646017698,0.10788381742738588,0.7543859649122808,0.0,0.15141467727674623,0.37209302325581395,0.19736842105263158,0.0,0.7543859649122808,true
67,0.3333333333333333,0.125,0.048595292331055424,0.008669125728869763,0.0,0.0,0.0,0.75,0.07079646017699115,0.0,0.6403508771929829,0.0,0.8868258178603006,0.8837209302325582,0.5,0.0,0.6403508771929829,false
68,0.2222222222222222,0.3125,0.17539863325740318,0.006291100802921067,0.0,0.0,0.0,0.5,0.25553097345132747,0.0,0.912280701754387,0.9945382323733862,0.14655172413793102,0.7209302325581395,0.42105263157894735,0.0,0.9035087719298254,false
69,0.3333333333333333,0.3125,0.13895216400911162,0.006251979358780901,0.0,0.0,0.0,1.0,0.1327433628318584,0.13070539419087138,0.7719298245614041,0.0,0.15893015030946064,0.7441860465116279,0.47368421052631576,0.0,0.7719298245614041,true
70,0.4444444444444444,0.3125,0.16400911161731208,0.008657948173401145,0.4,0.0,0.5,0.5,0.1814159292035398,0.10788381742738588,0.7894736842105274,0.9975173783515392,0.9721485411140584,0.023255813953488372,0.5921052631578947,0.0,0.9561403508771953,true
71,0.3333333333333333,0.3125,0.18830675778283978,0.006047057508522886,0.4,0.0,0.0,0.5,0.17920353982300885,0.17842323651452283,0.7017543859649145,0.0,0.22259062776304153,0.813953488372093,0.7763157894736842,0.0,0.7017543859649145,true
72,0.4444444444444444,0.25,0.14502657555049356,0.005003818998118445,0.0,0.0,0.0,0.5,0.08517699115044247,0.23651452282157676,0.0,0.9955312810327706,0.3806366047745358,0.813953488372093,0.7763157894736842,0.0,0.9210526315789487,true
73,0.3333333333333333,0.3125,0.11617312072892938,0.007550438719052143,0.4,0.0,0.0,0.5,0.16924778761061945,0.0,0.7631578947368425,0.9930486593843098,0.4188770999115827,0.7674418604651163,0.5526315789473684,0.0,0.8771929824561404,false
74,0.3333333333333333,0.125,0.07289293849658315,0.07203375621751523,0.0,0.0,0.0,0.5,0.10619469026548672,0.0,0.24561403508771917,0.9702085402184707,0.16622458001768345,0.4418604651162791,0.2763157894736842,0.0,0.4736842105263186,false
75,0.2222222222222222,0.375,0.06833712984054671,0.000500195607220701,0.4,0.0,0.0,0.5,0.081858407079646,0.03319502074688797,0.8771929824561404,0.0,0.18191865605658708,0.813953488372093,0.6184210526315789,0.0,0.8771929824561404,true
76,0.4444444444444444,0.375,0.1366742596810934,0.0031315784571247602,0.4,0.0,0.0,0.75,0.13716814159292035,0.11618257261410789,0.7192982456140378,0.9985104270109235,0.08885941644562334,0.813953488372093,0.6973684210526315,0.0,0.9736842105263186,true
77,0.4444444444444444,0.3125,0.1791951404707669,0.008982097281991097,0.4,0.0,0.5,0.5,0.2610619469026549,0.0,0.8421052631578974,0.0,0.4370026525198939,0.7674418604651163,0.5526315789473684,0.0,0.8421052631578974,false
78,0.4444444444444444,0.3125,0.13287775246772968,0.008908511708489355,0.0,0.0,0.0,0.75,0.13827433628318583,0.10373443983402489,0.526315789473685,0.9935451837140019,0.1282051282051282,0.06976744186046512,0.05263157894736842,0.0,0.8859649122807021,true
79,0.3333333333333333,0.3125,0.1609719058466211,0.0034510702509361205,0.4,0.0,0.0,0.5,0.2345132743362832,0.0,0.9035087719298254,0.0,0.5928381962864722,0.37209302325581395,0.22368421052631576,0.0,0.9035087719298254,false
80,0.4444444444444444,0.28125,0.12300683371298404,0.006589168948750908,0.0,0.0,0.0,0.5,0.09292035398230086,0.16182572614107885,0.6403508771929829,0.9995034756703078,0.33885941644562334,0.37209302325581395,0.19736842105263158,0.0,0.9912280701754383,true
81,0.4444444444444444,0.375,0.25208807896735,0.008619758192216696,0.4,0.0,0.0,0.5,0.3672566371681416,0.0,0.8596491228070207,0.9960278053624627,0.30548187444739167,0.7674418604651163,0.5657894736842105,0.0,0.9298245614035103,false
82,0.2222222222222222,0.125,0.16476841305998483,0.005925967324279514,0.0,0.0,0.0,1.0,0.10508849557522124,0.25311203319502074,0.36842105263157876,0.0,0.9449602122015914,0.813953488372093,0.75,0.0,0.36842105263157876,true
83,0.3333333333333333,0.28125,0.10858010630220197,0.033594142960934444,0.0,0.0,0.0,0.75,0.10951327433628319,0.0912863070539419,0.6842105263157912,0.9930486593843098,0.4692749778956675,0.37209302325581395,0.19736842105263158,0.0,0.8771929824561404,true
84,0.4444444444444444,0.375,0.14958238420653,0.005970677546153989,0.0,0.0,0.0,0.75,0.10730088495575221,0.20746887966804978,0.6929824561403528,0.0,0.19496021220159152,0.4418604651162791,0.2894736842105263,0.0,0.6929824561403528,true
85,0.2222222222222222,0.21875,0.13211845102505695,0.008272322509733789,0.0,0.0,0.0,0.25,0.19247787610619468,0.0,0.4210526315789487,0.0,0.3947833775419982,0.8372093023255813,0.881578947368421,0.0,0.4210526315789487,false
86,0.2222222222222222,0.125,0.05846621108580107,0.004435626595130311,0.0,0.0,0.0,1.0,0.08517699115044247,0.0,0.07017543859649322,0.0,0.3883731211317418,0.813953488372093,0.6973684210526315,0.0,0.07017543859649322,false
87,0.3333333333333333,0.21875,0.08428246013667426,0.0014409731924961346,0.6,0.0,0.0,0.5,0.12278761061946902,0.0,0.9210526315789487,0.0,0.029177718832891244,0.4418604651162791,0.2763157894736842,0.0,0.9210526315789487,false
88,0.2222222222222222,0.375,0.07896735003796507,0.0005607406993423873,0.4,0.0,0.0,0.5,0.08517699115044247,0.05601659751037344,0.9298245614035103,0.0,0.9635278514588859,0.813953488372093,0.8289473684210525,0.0,0.9298245614035103,true
89,0.2222222222222222,0.125,0.06302201974183752,0.006916112446208014,0.0,0.0,0.0,0.75,0.09181415929203537,0.0,0.5087719298245617,0.9791459781529295,0.3740053050397878,0.23255813953488372,0.9605263157894737,0.0,0.6315789473684212,false
90,0.5555555555555556,0.3125,0.21336370539104024,0.01226550420089793,0.4,0.0,0.0,0.75,0.3108407079646018,0.0,0.7894736842105274,0.0,0.08465959328028293,0.4418604651162791,0.2763157894736842,0.0,0.7894736842105274,false
91,0.3333333333333333,0.1875,0.13591495823842065,0.007788893235716015,0.0,0.0,0.5,0.75,0.11393805309734512,0.15767634854771784,0.42982456140351033,0.9856007944389275,0.14235190097259062,0.813953488372093,0.9210526315789473,0.0,0.7456140350877192,true
92,0.6666666666666666,0.21875,0.19362186788154898,0.004063041412843011,0.6,0.0,0.0,0.75,0.2665929203539823,0.029045643153526972,0.07017543859649322,0.0,0.11980548187444738,0.813953488372093,0.7763157894736842,0.0,0.07017543859649322,true
93,0.3333333333333333,0.25,0.15034168564920272,0.004715065481845786,0.20000000000000007,0.0,0.0,0.75,0.1592920353982301,0.11203319502074688,0.34210526315789735,0.9875868917576961,0.4089301503094606,0.813953488372093,0.6973684210526315,0.0,0.7807017543859658,true
94,0.3333333333333333,0.21875,0.0903568716780562,0.004547402149816502,0.0,0.0,0.0,0.75,0.04535398230088495,0.16182572614107885,0.38596491228070207,0.0,0.6301945181255526,0.813953488372093,0.9736842105263157,0.0,0.38596491228070207,true
95,0.5555555555555556,0.34375,0.17995444191343965,0.007254233499133739,0.0,0.0,0.0,0.75,0.11061946902654865,0.2842323651452282,0.526315789473685,0.9935451837140019,0.7774093722369584,0.06976744186046512,0.06578947368421052,0.0,0.8859649122807021,true
96,0.3333333333333333,0.3125,0.09946848899012908,0.001268652545688258,0.8000000000000002,0.0,0.0,0.5,0.14491150442477876,0.0,0.07894736842105488,0.9920556107249255,0.636604774535809,0.813953488372093,0.631578947368421,0.0,0.8596491228070207,false
97,0.5555555555555556,0.3125,0.20652999240698558,0.011281879319659458,0.0,0.0,0.0,0.5,0.15265486725663716,0.27800829875518673,0.5964912280701782,0.9915590863952334,0.0665340406719717,0.32558139534883723,0.17105263157894735,0.0,0.850877192982459,true
98,0.3333333333333333,0.28125,0.07896735003796507,0.0006464352912684663,0.8000000000000002,0.0,0.0,0.5,0.1150442477876106,0.0,0.9210526315789487,0.0,0.940760389036251,0.813953488372093,0.6184210526315789,0.0,0.9210526315789487,false
99,0.5555555555555556,0.4375,0.27638572513287774,0.007332476387414073,0.4,0.0,0.25,1.0,0.27433628318584075,0.24066390041493776,0.6228070175438596,0.0,0.6759504862953138,0.813953488372093,0.631578947368421,0.0,0.6228070175438596,true
100,0.4444444444444444,0.3125,0.21336370539104024,0.01980849121630433,0.4,0.0,0.75,0.5,0.3108407079646018,0.0,0.8771929824561404,0.0,0.29111405835543763,0.7441860465116279,0.48684210526315785,0.0,0.8771929824561404,false
101,0.3333333333333333,0.28125,0.12452543659832954,0.0049945043685612625,0.0,0.0,0.0,0.5,0.10619469026548672,0.14107883817427386,0.6578947368421062,0.0,0.014588859416445622,0.7209302325581395,0.40789473684210525,0.0,0.6578947368421062,true
102,0.3333333333333333,0.21875,0.07289293849658315,0.006391698802138639,0.0,0.0,0.0,0.5,0.10619469026548672,0.0,0.5350877192982466,0.9950347567030784,0.40981432360742703,0.06976744186046512,0.039473684210526314,0.0,0.912280701754387,false
103,0.4444444444444444,0.3125,0.15186028853454822,0.005460235846420388,0.4,0.0,0.0,0.5,0.22123893805309733,0.0,0.8596491228070207,0.9960278053624627,0.12621573828470378,0.023255813953488372,0.5921052631578947,0.0,0.9298245614035103,false
104,0.5555555555555556,0.25,0.11161731207289294,0.008012444345088396,0.0,0.0,0.0,0.75,0.12942477876106193,0.06224066390041494,0.36842105263157876,0.9721946375372393,0.17683465959328026,0.813953488372093,0.8157894736842105,0.0,0.5087719298245617,true
105,0.4444444444444444,0.3125,0.19286256643887623,0.005440675124350304,0.4,0.0,0.0,0.5,0.2809734513274336,0.0,0.9298245614035103,0.0,0.6240053050397878,0.8837209302325582,0.5,0.0,0.9298245614035103,false
106,0.4444444444444444,0.125,0.12908124525436598,0.006409396598297285,0.0,0.0,0.0,0.5,0.08738938053097345,0.1887966804979253,0.5526315789473699,0.997020854021847,0.4818744473916887,0.06976744186046512,0.09210526315789473,0.0,0.9473684210526336,true
107,0.4444444444444444,0.3125,0.3014426727410782,0.13127293727528455,0.6,0.0,0.0,0.5,0.4391592920353982,0.0,0.8070175438596507,0.0,0.9491600353669318,0.7209302325581395,0.42105263157894735,0.0,0.8070175438596507,false
108,0.2222222222222222,0.125,0.035687167805618834,0.004538087520259319,0.0,0.0,0.0,0.5,0.05199115044247788,0.0,0.48245614035088025,0.9955312810327706,0.7314323607427056,0.813953488372093,0.8289473684210525,0.0,0.9210526315789487,false
109,0.4444444444444444,0.1875,0.06605922551252846,0.008347771009146967,0.0,0.0,0.0,0.5,0.09623893805309733,0.0,0.6228070175438596,0.0,0.758841732979664,0.32558139534883723,0.17105263157894735,0.0,0.6228070175438596,false
110,0.4444444444444444,0.125,0.0774487471526196,0.00335512956649714,0.0,0.0,0.0,0.5,0.0752212389380531,0.07053941908713693,0.21052631578947612,0.9985104270109235,0.7126436781609196,0.813953488372093,0.6184210526315789,0.0,0.9736842105263186,true
111,0.4444444444444444,0.34375,0.14730447987851178,0.004063041412843011,0.4,0.0,0.0,0.5,0.2146017699115044,0.0,0.9298245614035103,0.0,0.42948717948717946,0.4883720930232558,0.3026315789473684,0.0,0.9298245614035103,false
112,0.3333333333333333,0.25,0.051632498101746395,0.008787421524245982,0.0,0.0,0.0,0.5,0.0752212389380531,0.0,0.7543859649122808,0.0,0.5223253757736516,0.2558139534883721,0.14473684210526316,0.0,0.7543859649122808,false
